sample_id,label,dataset_source,owner,repo,repo_key,vulnerable_hash,file_name,raw_url,patch_signif,patch_count,path_depth,path_len,filename_len,token_count_in_path,raw_url_len,is_test_like,is_internal_path,is_pkg_path,is_cmd_path,has_auth_kw,has_crypto_kw,has_network_kw,has_storage_kw,has_parser_kw,has_input_kw,has_exec_kw,has_security_kw,repo_rows_in_dataset,owner_rows_in_dataset,files_in_same_fix_commit,rows_in_same_dir_in_dataset,same_file_occurrences_in_dataset,repo_positive_ratio_in_dataset
68453a70cf9f,0,normal,gohugoio,hugo,gohugoio/hugo,1f578f160cbed384db0f8dbe708e990fc2235da9,internal/js/esbuild/resolve_test.go,https://github.com/gohugoio/hugo/raw/3e3b849cc758414262cffba370efcb810dfb1070/internal%2Fjs%2Fesbuild%2Fresolve_test.go,[],0,3,35,15,6,119,1,1,0,0,0,0,0,0,0,0,0,0,89,89,16,12,1,0.0
00007fc52580,0,normal,gohugoio,hugo,gohugoio/hugo,1f578f160cbed384db0f8dbe708e990fc2235da9,resources/resource_transformers/babel/babel.go,https://github.com/gohugoio/hugo/raw/3e3b849cc758414262cffba370efcb810dfb1070/resources%2Fresource_transformers%2Fbabel%2Fbabel.go,[],0,3,46,8,6,130,0,0,0,0,0,0,0,0,0,1,0,0,89,89,16,1,1,0.0
8947dbf2dddc,0,normal,gohugoio,hugo,gohugoio/hugo,1f578f160cbed384db0f8dbe708e990fc2235da9,resources/resource_transformers/js/build.go,https://github.com/gohugoio/hugo/raw/3e3b849cc758414262cffba370efcb810dfb1070/resources%2Fresource_transformers%2Fjs%2Fbuild.go,"['@@ -14,8 +14,11 @@', '@@ -56,27 +59,56 @@']",2,3,43,8,6,127,0,0,0,0,0,0,0,0,0,1,0,0,89,89,16,3,1,0.0
a63e915b873c,0,normal,gohugoio,hugo,gohugoio/hugo,1f578f160cbed384db0f8dbe708e990fc2235da9,resources/resource_transformers/js/transform.go,https://github.com/gohugoio/hugo/raw/3e3b849cc758414262cffba370efcb810dfb1070/resources%2Fresource_transformers%2Fjs%2Ftransform.go,"['@@ -30,11 +30,18 @@']",1,3,47,12,6,131,0,0,0,0,0,0,0,0,0,1,0,0,89,89,16,3,1,0.0
ef2b8270d5fc,0,normal,gohugoio,hugo,gohugoio/hugo,1f578f160cbed384db0f8dbe708e990fc2235da9,resources/resource_transformers/tocss/dartsass/transform.go,https://github.com/gohugoio/hugo/raw/3e3b849cc758414262cffba370efcb810dfb1070/resources%2Fresource_transformers%2Ftocss%2Fdartsass%2Ftransform.go,[],0,4,59,12,7,145,0,0,0,0,0,0,0,0,0,1,0,0,89,89,16,1,1,0.0
f57d1a1c9e02,0,normal,gohugoio,hugo,gohugoio/hugo,1f578f160cbed384db0f8dbe708e990fc2235da9,resources/resource_transformers/tocss/scss/tocss.go,https://github.com/gohugoio/hugo/raw/3e3b849cc758414262cffba370efcb810dfb1070/resources%2Fresource_transformers%2Ftocss%2Fscss%2Ftocss.go,[],0,4,51,8,7,137,0,0,0,0,0,0,0,0,0,1,0,0,89,89,16,1,1,0.0
ee8095e5299b,0,normal,gohugoio,hugo,gohugoio/hugo,1f578f160cbed384db0f8dbe708e990fc2235da9,resources/transform.go,https://github.com/gohugoio/hugo/raw/3e3b849cc758414262cffba370efcb810dfb1070/resources%2Ftransform.go,"['@@ -146,14 +146,19 @@']",1,1,22,12,3,102,0,0,0,0,0,0,0,0,0,1,0,0,89,89,16,2,1,0.0
0b6fe36499bb,0,normal,gohugoio,hugo,gohugoio/hugo,1f578f160cbed384db0f8dbe708e990fc2235da9,tpl/css/build_integration_test.go,https://github.com/gohugoio/hugo/raw/3e3b849cc758414262cffba370efcb810dfb1070/tpl%2Fcss%2Fbuild_integration_test.go,"['@@ -0,0 +1,315 @@']",1,2,33,25,6,115,1,0,0,0,0,0,0,0,0,0,0,0,89,89,16,5,4,0.0
3cf923351528,0,normal,gohugoio,hugo,gohugoio/hugo,1f578f160cbed384db0f8dbe708e990fc2235da9,tpl/css/css.go,https://github.com/gohugoio/hugo/raw/3e3b849cc758414262cffba370efcb810dfb1070/tpl%2Fcss%2Fcss.go,"['@@ -147,6 +149,33 @@', '@@ -181,6 +211,11 @@']",2,2,14,6,4,96,0,0,0,0,0,0,0,0,0,0,0,0,89,89,16,5,1,0.0
e298e446347e,0,normal,gohugoio,hugo,gohugoio/hugo,1f578f160cbed384db0f8dbe708e990fc2235da9,tpl/js/js.go,https://github.com/gohugoio/hugo/raw/3e3b849cc758414262cffba370efcb810dfb1070/tpl%2Fjs%2Fjs.go,[],0,2,12,5,4,94,0,0,0,0,0,0,0,0,0,0,0,0,89,89,16,1,1,0.0
ea86d2fcd341,0,normal,gohugoio,hugo,gohugoio/hugo,59e0446fe5c7cb8080a3f0736c4453110b89f732,internal/js/esbuild/options.go,https://github.com/gohugoio/hugo/raw/a7cbcf15f0c5ef04b45350390e00e584e4d635b9/internal%2Fjs%2Fesbuild%2Foptions.go,"['@@ -299,6 +299,15 @@', '@@ -467,16 +476,14 @@']",2,3,30,10,5,114,0,1,0,0,0,0,0,0,0,0,0,0,89,89,3,12,3,0.0
0cedfe28b693,0,normal,gohugoio,hugo,gohugoio/hugo,59e0446fe5c7cb8080a3f0736c4453110b89f732,internal/js/esbuild/resolve.go,https://github.com/gohugoio/hugo/raw/a7cbcf15f0c5ef04b45350390e00e584e4d635b9/internal%2Fjs%2Fesbuild%2Fresolve.go,"['@@ -62,6 +62,12 @@']",1,3,30,10,5,114,0,1,0,0,0,0,0,0,0,0,0,0,89,89,3,12,3,0.0
6c73ee7e6584,0,normal,gohugoio,hugo,gohugoio/hugo,59e0446fe5c7cb8080a3f0736c4453110b89f732,tpl/css/build_integration_test.go,https://github.com/gohugoio/hugo/raw/a7cbcf15f0c5ef04b45350390e00e584e4d635b9/tpl%2Fcss%2Fbuild_integration_test.go,"['@@ -270,10 +270,15 @@', '@@ -285,6 +290,8 @@']",2,2,33,25,6,115,1,0,0,0,0,0,0,0,0,0,0,0,89,89,3,5,4,0.0
e68407e51e22,0,normal,gohugoio,hugo,gohugoio/hugo,13a95b9c0167c832fe2babf961ac5cad22e3a1e4,hugolib/template_test.go,https://github.com/gohugoio/hugo/raw/4eafd9eb7b53ba76a15799ad8ab47f6739636cff/hugolib%2Ftemplate_test.go,"['@@ -644,3 +644,35 @@']",1,1,24,16,4,104,1,0,0,0,0,0,0,0,0,0,0,0,89,89,2,18,1,0.0
d66ebe30efa0,0,normal,gohugoio,hugo,gohugoio/hugo,13a95b9c0167c832fe2babf961ac5cad22e3a1e4,tpl/tplimpl/templatestore.go,https://github.com/gohugoio/hugo/raw/4eafd9eb7b53ba76a15799ad8ab47f6739636cff/tpl%2Ftplimpl%2Ftemplatestore.go,"['@@ -1271,8 +1272,25 @@']",1,2,28,16,4,110,0,0,0,0,0,0,0,0,0,0,0,0,89,89,2,2,1,0.0
4f35a2a8f56e,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,commands/server.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/commands%2Fserver.go,[],0,1,18,9,3,98,0,0,0,0,0,0,1,0,0,0,1,0,89,89,15,10,2,0.0
9bb3ea5ef0de,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,common/hugo/hugo.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/common%2Fhugo%2Fhugo.go,"['@@ -56,99 +54,24 @@', '@@ -175,56 +99,6 @@']",2,2,19,7,4,101,0,0,0,0,0,0,0,0,0,0,0,0,89,89,15,2,1,0.0
ef94d75b244d,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,common/hugo/hugo_test.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/common%2Fhugo%2Fhugo_test.go,"['@@ -15,49 +15,12 @@', '@@ -79,42 +42,20 @@']",2,2,24,12,5,106,1,0,0,0,0,0,0,0,0,0,0,0,89,89,15,2,1,0.0
5e7283229de5,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,hugolib/hugo_sites.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/hugolib%2Fhugo_sites.go,"['@@ -124,14 +122,18 @@']",1,1,21,13,4,101,0,0,0,0,0,0,0,0,0,0,0,0,89,89,15,18,1,0.0
672c8d6b073d,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,hugolib/page.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/hugolib%2Fpage.go,[],0,1,15,7,3,95,0,0,0,0,0,0,0,0,0,0,0,0,89,89,15,18,1,0.0
d998a57ada37,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,hugolib/page__common.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/hugolib%2Fpage__common.go,[],0,1,23,15,5,103,0,0,0,0,0,0,0,0,0,0,0,0,89,89,15,18,1,0.0
24469fd58e46,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,hugolib/site.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/hugolib%2Fsite.go,"['@@ -520,11 +520,19 @@', '@@ -668,13 +676,7 @@']",2,1,15,7,3,95,0,0,0,0,0,0,0,0,0,0,0,0,89,89,15,18,2,0.0
a8af6a3d340f,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,resources/page/hugoinfo.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/resources%2Fpage%2Fhugoinfo.go,"['@@ -0,0 +1,158 @@']",1,2,26,11,4,108,0,0,0,0,0,0,0,0,0,0,0,0,89,89,15,9,1,0.0
29403eebe933,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,resources/page/hugoinfo_test.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/resources%2Fpage%2Fhugoinfo_test.go,"['@@ -0,0 +1,35 @@']",1,2,31,16,5,113,1,0,0,0,0,0,0,0,0,0,0,0,89,89,15,9,1,0.0
f17904297a18,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,resources/page/page.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/resources%2Fpage%2Fpage.go,"['@@ -453,14 +454,23 @@']",1,2,22,7,4,104,0,0,0,0,0,0,0,0,0,0,0,0,89,89,15,9,1,0.0
5cc32d16446a,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,resources/page/page_matcher.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/resources%2Fpage%2Fpage_matcher.go,[],0,2,30,15,5,112,0,0,0,0,0,0,0,0,0,0,0,0,89,89,15,9,1,0.0
e4cdef40dd07,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,resources/page/page_matcher_test.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/resources%2Fpage%2Fpage_matcher_test.go,[],0,2,35,20,6,117,1,0,0,0,0,0,0,0,0,0,0,0,89,89,15,9,1,0.0
02ff7e433599,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,resources/page/page_nop.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/resources%2Fpage%2Fpage_nop.go,[],0,2,26,11,5,108,0,0,0,0,0,0,0,0,0,0,0,0,89,89,15,9,1,0.0
01e6bf60bb33,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,resources/page/site.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/resources%2Fpage%2Fsite.go,[],0,2,22,7,4,104,0,0,0,0,0,0,0,0,0,0,0,0,89,89,15,9,2,0.0
9f51dc06db7d,0,normal,gohugoio,hugo,gohugoio/hugo,3f9d0ad2b6045849cbafe133cb9fb82ed5f5ee06,resources/page/testhelpers_test.go,https://github.com/gohugoio/hugo/raw/3c823408ee51bbfbad847d4b9f926ba813097185/resources%2Fpage%2Ftesthelpers_test.go,"['@@ -528,6 +527,9 @@']",1,2,34,19,5,116,1,0,0,0,0,0,0,0,0,0,0,0,89,89,15,9,1,0.0
2778f3b9e5e9,0,normal,gohugoio,hugo,gohugoio/hugo,36cdb2c7896bf8ec7ae5d716449b6678373bb5d1,hugolib/hugo_sites_build.go,https://github.com/gohugoio/hugo/raw/59e0446fe5c7cb8080a3f0736c4453110b89f732/hugolib%2Fhugo_sites_build.go,[],0,1,27,19,5,107,0,0,0,0,0,0,0,0,0,0,0,0,89,89,1,18,1,0.0
68d7fd5446d0,0,normal,gohugoio,hugo,gohugoio/hugo,e431f90bc6fff33742c468f25b77689852930284,internal/js/esbuild/options.go,https://github.com/gohugoio/hugo/raw/623722bb07bb00e55b1793a4622f422736881c9b/internal%2Fjs%2Fesbuild%2Foptions.go,"['@@ -289,8 +289,19 @@', '@@ -299,15 +310,6 @@', '@@ -471,17 +473,10 @@']",3,3,30,10,5,114,0,1,0,0,0,0,0,0,0,0,0,0,89,89,3,12,3,0.0
297a5beb5e83,0,normal,gohugoio,hugo,gohugoio/hugo,e431f90bc6fff33742c468f25b77689852930284,internal/js/esbuild/resolve.go,https://github.com/gohugoio/hugo/raw/623722bb07bb00e55b1793a4622f422736881c9b/internal%2Fjs%2Fesbuild%2Fresolve.go,"['@@ -60,12 +60,21 @@']",1,3,30,10,5,114,0,1,0,0,0,0,0,0,0,0,0,0,89,89,3,12,3,0.0
86abc813189c,0,normal,gohugoio,hugo,gohugoio/hugo,e431f90bc6fff33742c468f25b77689852930284,tpl/css/build_integration_test.go,https://github.com/gohugoio/hugo/raw/623722bb07bb00e55b1793a4622f422736881c9b/tpl%2Fcss%2Fbuild_integration_test.go,"['@@ -313,6 +313,32 @@']",1,2,33,25,6,115,1,0,0,0,0,0,0,0,0,0,0,0,89,89,3,5,4,0.0
2028cee00f69,0,normal,gohugoio,hugo,gohugoio/hugo,3c9b41f9eca0362ef14cddf7af9809f509c21327,hugolib/content_map_page.go,https://github.com/gohugoio/hugo/raw/a18bec1123e582da818dc8a841285d1a8eb27de4/hugolib%2Fcontent_map_page.go,[],0,1,27,19,5,107,0,0,0,0,0,0,0,0,0,0,0,0,89,89,5,18,1,0.0
1c4a9596cc01,0,normal,gohugoio,hugo,gohugoio/hugo,3c9b41f9eca0362ef14cddf7af9809f509c21327,hugolib/content_map_page_contentnode.go,https://github.com/gohugoio/hugo/raw/a18bec1123e582da818dc8a841285d1a8eb27de4/hugolib%2Fcontent_map_page_contentnode.go,"['@@ -233,27 +234,41 @@']",1,1,39,31,6,119,0,0,0,0,0,0,0,0,0,0,0,0,89,89,5,18,1,0.0
2a0076189607,0,normal,gohugoio,hugo,gohugoio/hugo,3c9b41f9eca0362ef14cddf7af9809f509c21327,hugolib/content_map_page_contentnodeshifter.go,https://github.com/gohugoio/hugo/raw/a18bec1123e582da818dc8a841285d1a8eb27de4/hugolib%2Fcontent_map_page_contentnodeshifter.go,"['@@ -152,17 +152,31 @@']",1,1,46,38,6,126,0,0,0,0,0,0,0,0,0,0,0,0,89,89,5,18,1,0.0
56a14ece90c7,0,normal,gohugoio,hugo,gohugoio/hugo,3c9b41f9eca0362ef14cddf7af9809f509c21327,hugolib/doctree/nodeshifttree.go,https://github.com/gohugoio/hugo/raw/a18bec1123e582da818dc8a841285d1a8eb27de4/hugolib%2Fdoctree%2Fnodeshifttree.go,"['@@ -338,6 +338,22 @@']",1,2,32,16,4,114,0,0,0,0,0,0,0,0,0,0,0,0,89,89,5,1,1,0.0
89e517a4e814,0,normal,gohugoio,hugo,gohugoio/hugo,3c9b41f9eca0362ef14cddf7af9809f509c21327,hugolib/sitesmatrix/sitematrix_integration_test.go,https://github.com/gohugoio/hugo/raw/a18bec1123e582da818dc8a841285d1a8eb27de4/hugolib%2Fsitesmatrix%2Fsitematrix_integration_test.go,"['@@ -1658,3 +1658,90 @@']",1,2,50,30,6,132,1,0,0,0,0,0,0,0,0,0,0,0,89,89,5,1,1,0.0
531b76a720bc,0,normal,gohugoio,hugo,gohugoio/hugo,a7cbcf15f0c5ef04b45350390e00e584e4d635b9,internal/js/esbuild/build.go,https://github.com/gohugoio/hugo/raw/e431f90bc6fff33742c468f25b77689852930284/internal%2Fjs%2Fesbuild%2Fbuild.go,"['@@ -225,7 +225,12 @@']",1,3,28,8,5,112,0,1,0,0,0,0,0,0,0,0,0,0,89,89,4,12,2,0.0
a51bd9b237c5,0,normal,gohugoio,hugo,gohugoio/hugo,a7cbcf15f0c5ef04b45350390e00e584e4d635b9,internal/js/esbuild/sourcemap.go,https://github.com/gohugoio/hugo/raw/e431f90bc6fff33742c468f25b77689852930284/internal%2Fjs%2Fesbuild%2Fsourcemap.go,"['@@ -46,7 +46,27 @@', '@@ -56,20 +76,6 @@']",2,3,32,12,5,116,0,1,0,0,0,0,0,0,0,0,0,0,89,89,4,12,1,0.0
97937e65ff85,0,normal,gohugoio,hugo,gohugoio/hugo,a7cbcf15f0c5ef04b45350390e00e584e4d635b9,resources/resource_transformers/js/js_integration_test.go,https://github.com/gohugoio/hugo/raw/e431f90bc6fff33742c468f25b77689852930284/resources%2Fresource_transformers%2Fjs%2Fjs_integration_test.go,[],0,3,57,22,8,141,1,0,0,0,0,0,0,0,0,1,0,0,89,89,4,3,1,0.0
c1034d45130a,0,normal,gohugoio,hugo,gohugoio/hugo,a7cbcf15f0c5ef04b45350390e00e584e4d635b9,tpl/css/build_integration_test.go,https://github.com/gohugoio/hugo/raw/e431f90bc6fff33742c468f25b77689852930284/tpl%2Fcss%2Fbuild_integration_test.go,"['@@ -17,8 +17,10 @@', '@@ -165,30 +167,45 @@']",2,2,33,25,6,115,1,0,0,0,0,0,0,0,0,0,0,0,89,89,4,5,4,0.0
c068d3b812db,0,normal,gohugoio,hugo,gohugoio/hugo,af5051e759f5de8b7c0520b7f2f7dbbedb798551,markup/highlight/config.go,https://github.com/gohugoio/hugo/raw/3158a512835bc6a417f9b253a772ab921d26583d/markup%2Fhighlight%2Fconfig.go,"['@@ -85,16 +85,44 @@']",1,2,26,9,4,108,0,0,0,0,0,0,0,0,0,0,0,0,89,89,3,3,1,0.0
f025018429a4,0,normal,gohugoio,hugo,gohugoio/hugo,af5051e759f5de8b7c0520b7f2f7dbbedb798551,markup/highlight/highlight.go,https://github.com/gohugoio/hugo/raw/3158a512835bc6a417f9b253a772ab921d26583d/markup%2Fhighlight%2Fhighlight.go,"['@@ -205,7 +205,11 @@']",1,2,29,12,4,111,0,0,0,0,0,0,0,0,0,0,0,0,89,89,3,3,1,0.0
7ef6ec88d4b3,0,normal,gohugoio,hugo,gohugoio/hugo,af5051e759f5de8b7c0520b7f2f7dbbedb798551,markup/highlight/highlight_integration_test.go,https://github.com/gohugoio/hugo/raw/3158a512835bc6a417f9b253a772ab921d26583d/markup%2Fhighlight%2Fhighlight_integration_test.go,"['@@ -14,8 +14,10 @@', '@@ -129,3 +131,74 @@']",2,2,46,29,6,128,1,0,0,0,0,0,0,0,0,0,0,0,89,89,3,3,1,0.0
39ab7665d603,0,normal,syncthing,syncthing,syncthing/syncthing,5cf9168dc2b6a2483f2d47b9afd689adf1b6b98f,cmd/syncthing/main.go,https://github.com/syncthing/syncthing/raw/f86c1d83dba8ae83d71ee803e796e5ce6ec5a3eb/cmd%2Fsyncthing%2Fmain.go,"['@@ -748,8 +748,13 @@']",1,2,21,7,4,109,0,0,0,1,0,0,0,0,0,0,0,0,48,48,2,5,3,0.0
9c3b77baf27c,0,normal,syncthing,syncthing,syncthing/syncthing,5cf9168dc2b6a2483f2d47b9afd689adf1b6b98f,lib/events/events.go,https://github.com/syncthing/syncthing/raw/f86c1d83dba8ae83d71ee803e796e5ce6ec5a3eb/lib%2Fevents%2Fevents.go,"['@@ -134,6 +135,8 @@', '@@ -221,6 +224,8 @@']",2,2,20,9,4,108,0,0,0,0,0,0,0,0,0,0,0,0,48,48,2,2,2,0.0
655a802f025b,0,normal,syncthing,syncthing,syncthing/syncthing,7c9d06b4d2f30c1034089cd1eb47a51d653d77dd,cmd/infra/stcrashreceiver/sentry.go,https://github.com/syncthing/syncthing/raw/8e796ddb9480d257cb49a51c8eec9ec967ad4276/cmd%2Finfra%2Fstcrashreceiver%2Fsentry.go,[],0,3,35,9,5,125,0,0,0,1,0,0,0,0,0,0,0,0,48,48,14,2,2,0.0
88eb71c2e1ca,0,normal,syncthing,syncthing,syncthing/syncthing,7c9d06b4d2f30c1034089cd1eb47a51d653d77dd,cmd/strelaysrv/testutil/main.go,https://github.com/syncthing/syncthing/raw/8e796ddb9480d257cb49a51c8eec9ec967ad4276/cmd%2Fstrelaysrv%2Ftestutil%2Fmain.go,[],0,3,31,7,5,121,0,0,0,1,0,0,0,0,0,0,0,0,48,48,14,1,1,0.0
5ca551dc8099,0,normal,syncthing,syncthing,syncthing/syncthing,7c9d06b4d2f30c1034089cd1eb47a51d653d77dd,cmd/syncthing/main.go,https://github.com/syncthing/syncthing/raw/8e796ddb9480d257cb49a51c8eec9ec967ad4276/cmd%2Fsyncthing%2Fmain.go,[],0,2,21,7,4,109,0,0,0,1,0,0,0,0,0,0,0,0,48,48,14,5,3,0.0
8d313e3798a0,0,normal,syncthing,syncthing,syncthing/syncthing,7c9d06b4d2f30c1034089cd1eb47a51d653d77dd,cmd/syncthing/monitor.go,https://github.com/syncthing/syncthing/raw/8e796ddb9480d257cb49a51c8eec9ec967ad4276/cmd%2Fsyncthing%2Fmonitor.go,[],0,2,24,10,4,112,0,0,0,1,0,0,0,0,0,0,0,0,48,48,14,5,1,0.0
90081c837e13,0,normal,syncthing,syncthing,syncthing/syncthing,7c9d06b4d2f30c1034089cd1eb47a51d653d77dd,lib/api/api.go,https://github.com/syncthing/syncthing/raw/8e796ddb9480d257cb49a51c8eec9ec967ad4276/lib%2Fapi%2Fapi.go,[],0,2,14,6,4,102,0,0,0,0,0,0,0,0,0,0,0,0,48,48,14,2,1,0.0
c4893ef2c75b,0,normal,syncthing,syncthing,syncthing/syncthing,7c9d06b4d2f30c1034089cd1eb47a51d653d77dd,lib/beacon/broadcast.go,https://github.com/syncthing/syncthing/raw/8e796ddb9480d257cb49a51c8eec9ec967ad4276/lib%2Fbeacon%2Fbroadcast.go,[],0,2,23,12,4,111,0,0,0,0,0,0,0,0,0,0,0,0,48,48,14,1,1,0.0
3c93f9cfff9c,0,normal,syncthing,syncthing,syncthing/syncthing,7c9d06b4d2f30c1034089cd1eb47a51d653d77dd,lib/config/folderconfiguration.go,https://github.com/syncthing/syncthing/raw/8e796ddb9480d257cb49a51c8eec9ec967ad4276/lib%2Fconfig%2Ffolderconfiguration.go,[],0,2,33,22,4,121,0,0,0,0,0,0,0,0,0,0,0,0,48,48,14,3,1,0.0
6c6d68310688,0,normal,syncthing,syncthing,syncthing/syncthing,7c9d06b4d2f30c1034089cd1eb47a51d653d77dd,lib/connections/util.go,https://github.com/syncthing/syncthing/raw/8e796ddb9480d257cb49a51c8eec9ec967ad4276/lib%2Fconnections%2Futil.go,[],0,2,23,7,4,111,0,0,0,0,0,0,0,0,0,0,0,0,48,48,14,2,1,0.0
953e936d4d95,0,normal,syncthing,syncthing,syncthing/syncthing,7c9d06b4d2f30c1034089cd1eb47a51d653d77dd,lib/protocol/protocol.go,https://github.com/syncthing/syncthing/raw/8e796ddb9480d257cb49a51c8eec9ec967ad4276/lib%2Fprotocol%2Fprotocol.go,[],0,2,24,11,4,112,0,0,0,0,0,0,0,0,0,0,0,0,48,48,14,2,1,0.0
dbf57f68aaf9,0,normal,syncthing,syncthing,syncthing/syncthing,7c9d06b4d2f30c1034089cd1eb47a51d653d77dd,lib/rc/rc.go,https://github.com/syncthing/syncthing/raw/8e796ddb9480d257cb49a51c8eec9ec967ad4276/lib%2Frc%2Frc.go,[],0,2,12,5,4,100,0,0,0,0,0,0,0,0,0,0,0,0,48,48,14,1,1,0.0
aabc7c87c3fc,0,normal,syncthing,syncthing,syncthing/syncthing,7c9d06b4d2f30c1034089cd1eb47a51d653d77dd,lib/relay/client/methods.go,https://github.com/syncthing/syncthing/raw/8e796ddb9480d257cb49a51c8eec9ec967ad4276/lib%2Frelay%2Fclient%2Fmethods.go,[],0,3,27,10,5,117,0,0,0,0,0,0,1,0,0,0,0,0,48,48,14,2,2,0.0
7a8446ab6acc,0,normal,syncthing,syncthing,syncthing/syncthing,7c9d06b4d2f30c1034089cd1eb47a51d653d77dd,lib/tlsutil/tlsutil.go,https://github.com/syncthing/syncthing/raw/8e796ddb9480d257cb49a51c8eec9ec967ad4276/lib%2Ftlsutil%2Ftlsutil.go,[],0,2,22,10,4,110,0,0,0,0,0,1,0,0,0,0,0,0,48,48,14,1,1,0.0
6ed64e375dbf,0,normal,syncthing,syncthing,syncthing/syncthing,7c9d06b4d2f30c1034089cd1eb47a51d653d77dd,lib/upnp/upnp.go,https://github.com/syncthing/syncthing/raw/8e796ddb9480d257cb49a51c8eec9ec967ad4276/lib%2Fupnp%2Fupnp.go,[],0,2,16,7,4,104,0,0,0,0,0,0,0,0,0,0,0,0,48,48,14,2,1,0.0
0cf2c0cfd905,0,normal,syncthing,syncthing,syncthing/syncthing,7c9d06b4d2f30c1034089cd1eb47a51d653d77dd,lib/versioner/external.go,https://github.com/syncthing/syncthing/raw/8e796ddb9480d257cb49a51c8eec9ec967ad4276/lib%2Fversioner%2Fexternal.go,[],0,2,25,11,4,113,0,0,0,0,0,0,0,0,0,0,0,0,48,48,14,1,1,0.0
20bfc4524696,0,normal,syncthing,syncthing,syncthing/syncthing,465804161ba8a78cc4837408fd9ee5805bd7e78c,cmd/infra/strelaypoolsrv/main.go,https://github.com/syncthing/syncthing/raw/a1069a0d70a59635432bf976d6b57202d4bcd4ab/cmd%2Finfra%2Fstrelaypoolsrv%2Fmain.go,[],0,3,32,7,5,122,0,0,0,1,0,0,0,0,0,0,0,0,48,48,16,2,2,0.0
9c1aac1393b0,0,normal,syncthing,syncthing,syncthing/syncthing,465804161ba8a78cc4837408fd9ee5805bd7e78c,cmd/infra/ursrv/serve/prometheus.go,https://github.com/syncthing/syncthing/raw/a1069a0d70a59635432bf976d6b57202d4bcd4ab/cmd%2Finfra%2Fursrv%2Fserve%2Fprometheus.go,[],0,4,35,13,6,127,0,0,0,1,0,0,0,0,0,0,0,0,48,48,16,1,1,0.0
02ba1bb23c24,0,normal,syncthing,syncthing,syncthing/syncthing,465804161ba8a78cc4837408fd9ee5805bd7e78c,cmd/strelaysrv/status.go,https://github.com/syncthing/syncthing/raw/a1069a0d70a59635432bf976d6b57202d4bcd4ab/cmd%2Fstrelaysrv%2Fstatus.go,[],0,2,24,9,4,112,0,0,0,1,0,0,0,0,0,0,0,0,48,48,16,1,1,0.0
